word,tasa_freq
task,30
tasks,3
taste,131
tasted,45
tasteless,0
tastes,24
tasting,4
tasty,8
tate,3
tattered,3
taught,93
taut,2
tavern,5
taverns,0
tawny,0
tax,6
taxable,0
taxation,0
taxed,0
taxes,8
taxi,62
taxing,0
taxis,1
taxpayers,0
taylor,25
tea,183
teach,144
teacher,491
teacher's,13
teachers,63
teachers',0
teaches,10
teaching,40
teachings,0
teakettle,10
team,303
team's,2
teammates,3
teams,31
teapot,0
tear,59
tearing,15
tears,215
tease,15
teased,16
teasing,21
technical,0
technically,0
technician,0
technicians,0
technique,0
techniques,0
technological,0
technologies,0
technology,0
ted,249
ted's,7
teddy,210
teddy's,17
tedious,0
tee,5
teen,0
teen-age,3
teen-ager,0
teen-agers,2
teenage,2
teenager,3
teenagers,1
teens,1
teeth,359
telegram,5
telegrams,0
telegraph,4
telephone,192
telephoned,6
telephones,9
telescope,8
telescopes,1
televised,0
television,98
televisions,1
tell,3312
teller,2
telling,261
tells,421
telltale,0
temper,23
temperament,0
temperance,0
temperate,0
temperature,57
temperatures,6
tempered,0
tempers,0
template,0
temple,13
temples,2
temporal,0
temporarily,0
temporary,0
tempt,0
temptation,0
tempted,1
tempting,0
ten,552
ten-year-old,6
tenant,0
tenants,4
tend,21
tended,0
tendencies,0
tendency,0
tender,15
tenderly,5
tenderness,1
tending,2
tendons,0
tends,1
tenement,2
tenements,0
tennessee,9
tennis,50
tenochtitlan,0
tens,1
tense,17
tension,1
tensions,0
tent,129
tentacles,1
tentative,0
tentatively,0
tenth,13
tents,21
tenure,0
tepee,5
tepees,1
teresa,29
term,5
termed,0
terminal,2
terminals,0
terminate,0
terminated,0
termination,0
terminology,0
termites,0
terms,5
terrace,2
terraces,0
terrain,0
terrarium,1
terrestrial,0
terrible,209
terribly,27
terrier,5
terrific,17
terrified,17
terrifying,1
territorial,0
territories,0
territory,5
terror,18
terrors,0
terry,89
tertiary,0
test,153
testament,0
tested,12
testes,0
testified,0
testify,0
testimony,0
testing,6
tests,32
tex,5
texans,1
texas,37
text,0
textbook,6
textbooks,0
textile,0
textiles,0
texts,0
texture,0
textures,0
th',7
thaddeus,10
thailand,0
thames,1
than,2212
thank,436
thank-you,9
thanked,45
thankful,10
thanks,202
thanksgiving,18
that,21483
10979,NA
that'll,17
that's,2124
thatch,0
thatched,0
thaw,2
the,157423
72102,NA
theater,15
theaters,3
theatre,0
theatrical,0
thebes,0
thee,15
theft,0
their,4030
theirs,16
them,6870
theme,1
themes,0
themselves,165
then,9965
thence,0
theo,12
theodore,21
theological,0
theology,0
theoretical,0
theoretically,0
theories,0
theorists,0
theory,2
therapist,0
therapists,0
therapy,0
there,10264
there'd,4
there'll,9
there's,583
thereafter,0
thereby,0
therefore,15
therein,0
thereof,0
thereupon,0
thermal,0
thermometer,22
thermometers,0
thermos,2
thermostat,1
thesaurus,1
these,2205
theseus,9
thesis,0
they,18450
they'd,92
they'll,112
they're,330
they've,46
thick,231
thicken,0
thickened,0
thicker,13
thickest,1
thicket,3
thickets,0
thickly,1
thickness,1
thicknesses,0
thief,35
thieves,14
thigh,1
thighs,1
thimble,0
thin,291
thine,0
thing,1832
things,3833
think,4083
thinker,0
thinkers,0
thinking,554
thinks,174
thinly,0
thinned,1
thinner,15
thinnest,3
third,256
thirds,1
thirst,7
thirsty,46
thirteen,26
thirteen-year-old,3
thirteenth,2
thirties,0
thirty,57
thirty-eight,0
thirty-five,7
thirty-four,0
thirty-one,3
thirty-seven,1
thirty-six,0
thirty-three,1
thirty-two,1
this,10480
thither,0
thomas,106
thompson,31
thomson,0
thor,21
thoreau,0
thorn,15
thorns,7
thornton,0
thorny,0
thorough,0
thoroughly,4
those,1004
thou,8
though,564
thought,3239
thoughtful,17
thoughtfully,21
thoughtless,0
thoughts,72
thousand,146
thousands,90
thrashing,7
thread,54
threaded,0
threadlike,0
threads,28
threat,3
threaten,0
threatened,6
threatening,5
threatens,0
threats,1
three,1686
three-dimensional,0
three-fourths,2
three-quarters,1
three-year,0
three-year-old,0
threshold,1
threw,285
thrift,0
thrill,3
thrilled,2
thrilling,3
thrills,0
thrive,0
thrived,0
thriving,0
throat,114
throats,4
throbbing,0
throne,15
throng,0
thronged,0
throttle,4
through,2046
throughout,11
throw,233
throwing,52
thrown,54
throws,15
thrust,12
thrusting,0
thud,12
thumb,47
thumbs,5
thump,40
thumped,5
thumping,18
thunder,71
thundered,0
thundering,4
thunderous,0
thunderstorm,3
thunderstorms,0
thursday,27
thus,13
thy,9
thyroid,0
ti,1
tia,13
tiber,0
tibet,0
tick,9
ticked,3
ticket,47
tickets,24
ticking,4
tickle,14
tickled,7
ticks,0
tidal,0
tide,47
tides,4
tidings,0
tidy,1
tie,120
tied,237
tien,1
ties,7
tiffany,5
tiger,196
tigers,26
tight,131
tighten,3
tightened,8
tightening,0
tighter,12
tightly,52
tigris,0
tile,0
tiles,3
till,177
tilled,0
tillie,19
tilt,2
tilted,12
tilting,1
tim,428
tim's,22
timber,5
timbers,1
time,5734
time-consuming,0
timed,3
timely,0
timer,2
times,673
timid,2
timidly,8
timing,3
timothy,24
tin,79
tina,119
tingle,1
tingling,1
tiniest,4
tinker,8
tinted,0
tiny,389
tip,80
tipi,1
tipis,0
tipped,23
tipping,0
tips,31
tiptoe,6
tiptoed,25
tire,42
tired,596
tiredness,0
tireless,0
tires,40
tiresome,1
tiring,0
tissue,10
tissues,1
title,45
titled,0
titles,10
tito,30
to,71163
25937,NA
to-day,1
toad,494
toads,22
toast,41
toaster,14
tobacco,11
toby,50
today,1184
today's,21
todd,92
toe,32
toes,64
together,1153
toil,0
toiled,0
toilet,7
toilets,1
token,0
tokens,1
tokyo,3
told,2456
toledo,1
tolerance,0
tolerant,0
tolerate,0
tolerated,0
toll,1
tolls,0
tom,873
tom's,47
tomas,8
tomato,31
tomatoes,49
tomb,4
tombs,0
tommy,157
tommy's,7
tomorrow,371
tomorrow's,4
ton,4
tone,37
tones,2
tongs,2
tongue,103
tongues,6
toni,31
tonight,281
tonnes,0
tons,18
tony,205
tony's,24
too,5194
took,2504
tool,42
tools,107
tooth,145
toothbrush,15
toothpaste,14
toothpick,3
toothpicks,7
top,1088
topic,16
topical,0
topics,1
topographic,0
topography,0
topped,2
toppled,0
tops,62
topsoil,4
tor,0
torch,10
torches,2
tore,50
tories,0
torment,0
tormented,0
torn,55
tornado,12
tornadoes,2
toronto,1
torpedo,3
torque,0
torrent,0
torrents,1
tort,0
tortillas,1
tortoise,22
torture,2
tortured,0
tory,1
toss,22
tossed,101
tossing,12
total,15
totaled,0
totally,5
totals,0
totem,3
toto,2
touch,269
touchdown,3
touched,134
touches,19
touching,33
tough,54
tougher,1
toughest,1
tour,8
toured,0
touring,0
tourism,0
tourist,1
tourists,2
tournament,6
tours,0
tow,8
toward,801
towards,22
towed,4
towel,43
towels,30
tower,62
towered,1
towering,1
towers,13
towing,0
town,795
town's,7
towns,44
townspeople,7
toxic,0
toy,180
toys,100
trace,31
traced,9
traces,1
trachea,0
tracing,0
track,162
tracked,0
tracking,5
tracks,109
tract,0
traction,0
tractor,7
tractors,4
tracts,0
tracy,80
trade,110
traded,12
trader,8
traders,3
trades,0
trading,18
tradition,2
traditional,0
traditionally,0
traditions,0
traffic,78
tragedies,0
tragedy,3
tragic,0
trail,146
trailed,8
trailer,16
trailers,1
trailing,7
trails,14
train,444
trained,37
trainer,20
trainers,2
training,48
trains,50
trait,1
traitor,1
traits,3
tramp,50
tramped,3
tramping,1
trampled,3
trance,2
tranquil,0
tranquility,0
transaction,0
transactions,0
transcontinental,0
transfer,1
transferred,3
transferring,0
transfers,0
transform,0
transformation,0
transformed,0
transforming,0
transient,0
transistor,1
transistors,0
transit,0
transition,0
transitional,0
transitions,0
transitive,0
translate,0
translated,0
translating,0
translation,0
translations,0
translucent,0
transmission,1
transmit,0
transmits,0
transmitted,0
transmitter,0
transmitters,0
transmitting,0
transparent,0
transplant,0
transplanted,0
transplanting,0
transplants,0
transport,0
transportation,3
transported,0
transporting,0
transports,0
trap,139
trapped,45
trapper,2
trappers,1
trapping,6
traps,21
trash,54
travel,142
traveled,63
traveler,12
travelers,5
traveling,28
travelled,2
traveller,1
travelling,1
travels,21
traversed,0
tray,26
trays,4
treacherous,0
tread,1
treason,0
treasure,123
treasured,0
treasurer,1
treasures,25
treasury,1
treat,43
treated,29
treaties,0
treating,7
treatment,10
treatments,0
treats,12
treaty,1
tree,1666
tree's,3
treeless,0
trees,882
treetops,3
trek,0
tremble,6
trembled,21
trembling,17
tremendous,7
tremendously,0
tremor,0
trench,2
trenches,0
trend,0
trends,0
trent,6
trenton,2
trial,15
trials,1
triangle,9
triangles,0
triangular,0
tribal,1
tribe,27
tribes,5
tribesmen,0
tribune,0
tributaries,0
tribute,0
trick,192
tricked,8
trickle,2
tricks,115
tricky,7
tried,1089
tries,54
trifle,1
trigger,7
triggered,0
trillion,1
trim,7
trimmed,7
trimming,0
trip,357
triple,1
tripled,0
tripoli,0
tripped,31
tripping,1
trips,25
triumph,2
triumphant,0
triumphantly,5
triumphs,0
trivial,0
trixie,14
trod,0
trojan,0
trojans,0
troll,84
trolley,8
troop,9
troops,10
trophy,1
tropic,0
tropical,9
tropics,1
trot,11
trotted,25
trotting,8
trouble,539
troubled,25
troubles,35
troublesome,3
troubling,1
trough,7
trousers,13
trout,13
troy,4
truce,4
truck,551
trucking,0
trucks,119
trudged,8
trudy,17
TRUE,364
truer,0
truly,20
truman,0
trumpet,16
trumpets,0
trunk,84
trunks,24
trust,55
trusted,20
trustees,0
trusting,1
trusts,0
trusty,0
truth,103
truthful,3
truths,0
try,1079
trying,597
tsar,0
tuareg,0
tub,59
tube,58
tuberculosis,0
tubes,16
tubing,0
tubman,5
tubs,2
tuck,4
tucked,24
tucker,22
tuesday,49
tuft,9
tufts,1
tug,29
tugged,32
tugging,13
tuition,0
tulip,5
tulips,9
tumble,7
tumbled,14
tumbling,19
tummy,9
tumor,0
tumors,0
tuna,14
tundra,6
tune,40
tuned,8
tunes,4
tunic,1
tuning,1
tunnel,67
tunnels,15
turbine,0
turbines,0
turbulence,0
turbulent,0
turf,0
turkey,43
turkeys,21
turkish,3
turks,0
turmoil,0
turn,825
turned,1498
turner,14
turning,173
turnip,43
turnips,18
turnover,0
turnpike,2
turns,170
turpentine,1
turquoise,2
turret,1
turtle,264
turtles,58
tusks,2
tutor,0
twain,2
tweed,0
twelfth,3
twelve,122
twelve-year-old,5
twenties,0
twentieth,2
twentieth-century,0
twenty,124
twenty-eight,4
twenty-first,1
twenty-five,40
twenty-four,13
twenty-nine,0
twenty-one,11
twenty-seven,0
twenty-six,2
twenty-three,4
twenty-two,5
twice,132
twig,12
twigs,34
twilight,6
twin,27
twine,4
twinkle,11
twinkled,6
twinkling,5
twins,60
twirled,2
twirling,4
twist,13
twisted,39
twisting,18
twists,2
twitch,3
twitched,3
twitching,1
two,3602
two-story,1
two-thirds,1
two-way,3
two-year,0
two-year-old,2
twofold,0
tying,5
tyler,21
type,46
typed,2
types,7
typewriter,16
typewriters,0
typewritten,0
typhoid,0
typical,5
typically,0
typing,2
tyrannosaurus,3
tyranny,0
tyrant,1
tyre,0
u,4
u-shaped,0
uganda,0
ugh,5
ugly,119
uh,35
ukraine,0
ulcers,0
ultimate,2
ultimately,0
ultrasonic,0
ultraviolet,0
ulysses,20
umbilical,0
umbrella,91
umbrellas,20
umpire,4
unable,19
unacceptable,0
unaffected,0
unaided,0
unanimous,0
unanimously,0
unanswered,0
unarmed,0
unattractive,0
unauthorized,0
unavailable,0
unavoidable,0
unaware,1
unbalanced,0
unbearable,1
unbelievable,5
unbelievably,0
unborn,0
unbroken,0
uncertain,3
uncertainly,4
uncertainty,0
unchanged,0
unchanging,0
uncle,634
uncle's,11
unclean,0
unclear,0
uncles,21
uncomfortable,13
uncomfortably,1
uncommon,0
unconcerned,0
unconscious,7
unconsciously,0
unconstitutional,0
uncontrolled,0
uncover,1
uncovered,3
undecided,0
under,1409
underbrush,1
underdeveloped,0
underfoot,1
undergo,0
undergoes,0
undergoing,0
undergone,0
undergraduate,0
underground,24
undergrowth,2
underline,5
underlined,9
underlying,0
undermine,0
underneath,27
undersea,1
underside,1
understand,415
understandable,0
understandably,0
understanding,21
understands,14
understood,53
undertake,0
undertaken,0
undertaking,0
undertook,0
underwater,28
underway,0
underwear,7
underwent,0
underworld,1
undesirable,0
undeveloped,0
undigested,0
undisturbed,0
undo,0
undoubtedly,0
undressed,4
undue,0
unduly,0
uneasily,7
uneasiness,0
uneasy,16
uneducated,0
unemployed,0
unemployment,0
unending,0
unequal,0
uneven,0
unevenly,0
unexpected,3
unexpectedly,2
unexplored,0
unfair,6
unfairly,0
unfamiliar,2
unfavorable,0
unfinished,1
unfit,0
unfold,2
unfolded,3
unfolding,0
unforeseen,0
unfortunate,0
unfortunately,5
unfriendly,6
unhappily,5
unhappiness,1
unhappy,73
unharmed,1
unhealthy,0
unicorn,5
unified,0
uniform,50
uniformity,0
uniformly,0
uniforms,10
unifying,0
unimportant,1
uninhabited,0
uninteresting,0
union,19
unions,0
unique,1
uniquely,0
uniqueness,0
unison,0
unit,21
unite,0
united,133
unites,0
uniting,0
units,2
unity,0
universal,0
universally,0
universe,6
universities,0
university,18
unjust,0
unkind,5
unknown,11
unlawful,0
unless,106
unlike,9
unlikely,0
unlimited,0
unload,5
unloaded,3
unloading,5
unlock,7
unlocked,14
unlucky,7
unmanned,0
unmarried,1
unmistakable,0
unnatural,1
unnecessarily,0
unnecessary,0
unnoticed,0
unoccupied,0
unpacked,2
unpaid,0
unpleasant,7
unpopular,0
unprecedented,0
unpredictable,0
unprepared,0
unprotected,0
unquestionably,0
unreal,1
unrealistic,0
unreasonable,0
unrelated,0
unreliable,0
unrest,0
unrolled,1
unruly,2
unsafe,2
unsatisfactory,0
unsaturated,0
unseen,1
unsettled,0
unskilled,0
unstable,0
unsuccessful,0
unsuccessfully,0
unsuitable,0
unsure,0
untidy,1
untie,2
untied,27
until,1178
unto,0
untouched,0
untrained,0
untrue,0
unused,0
unusual,36
unusually,4
unwanted,2
unwilling,3
unwind,3
unwise,0
unwrapped,5
unwritten,0
up,12286
up-to-date,0
updated,0
upheaval,0
upheld,0
uphill,10
uphold,0
upholstery,0
upland,0
uplands,0
upon,238
upper,30
uppermost,0
upright,15
uprising,0
uproar,1
uprooted,0
ups,1
upset,128
upsets,1
upsetting,0
upside,57
upside-down,5
upstairs,132
upstate,0
upstream,3
upturned,0
upward,30
upwards,3
ur,0
uranium,2
uranus,0
urban,0
urbanization,0
urea,0
urge,1
urged,11
urgency,0
urgent,3
urgently,3
urging,3
urine,0
us,2789
usable,0
usage,0
use,1576
used,1096
useful,36
usefulness,0
useless,15
user,0
users,0
uses,110
ushered,0
using,204
usual,69
usually,214
utah,1
utensils,0
uterus,0
utilities,0
utility,0
utilization,0
utilize,0
utilized,0
utilizes,0
utilizing,0
utmost,0
utopian,0
utter,1
utterance,0
uttered,2
uttering,0
utterly,3
v,8
vacant,10
vacation,80
vacations,2
vaccination,0
vaccine,0
vaccines,0
vacuum,15
vagina,0
vague,4
vaguely,3
vain,5
valence,0
valentine,3
valiant,0
valid,0
validity,0
valley,126
valleys,16
valuable,26
valuables,0
value,10
valued,1
values,1
valve,1
valves,0
van,128
vanburen,0
vancouver,1
vane,0
vanes,0
vanilla,1
vanish,3
vanished,18
vanishing,0
vanity,0
vantage,0
vanwinkle,4
vapor,11
vapors,0
variability,0
variable,0
variables,0
variation,0
variations,0
varied,0
varies,0
varieties,0
variety,3
various,6
varnish,0
varsity,0
vary,0
varying,0
vasco,0
vascular,0
vase,6
vases,0
vassals,0
vast,12
vastly,0
vault,2
vaults,0
vector,0
vegetable,29
vegetables,89
vegetation,1
vehicle,1
vehicles,0
veil,1
veiled,0
veils,0
vein,2
veins,3
velocities,0
velocity,0
velvet,30
vendor,0
vendors,0
veneer,0
venerable,0
venezuela,0
vengeance,0
venice,0
venison,1
venom,0
vent,1
ventilation,0
ventricle,0
ventricles,0
vents,0
venture,2
ventured,0
ventures,0
venturing,0
venus,4
vera,14
veranda,3
verb,41
verbal,0
verbally,0
verbs,36
verdict,0
verge,0
verified,0
verify,0
vermont,4
vern,6
vernon,3
veronica,10
versa,0
versailles,0
versatile,0
verse,2
verses,2
version,0
versions,0
versus,0
vertebrae,0
vertebrates,0
vertical,1
vertically,0
very,4611
vessel,5
vessels,4
vest,17
vested,0
vestibule,0
vesuvius,1
vet,20
veteran,2
veterans,0
veterans',0
veterinarian,13
veterinarians,0
veterinary,0
veto,0
vi,0
via,0
viable,0
vibrant,0
vibrate,11
vibrates,5
vibrating,2
vibration,1
vibrations,2
vice,1
vice-president,0
vicinity,0
vicious,1
vicky,22
victim,3
victim's,0
victims,2
victor,46
victoria,17
victorian,0
victories,1
victorious,0
victory,9
video,0
vienna,2
viet,0
vietnam,0
vietnamese,0
view,62
viewed,0
viewer,0
viewers,0
viewing,1
viewpoint,0
viewpoints,0
views,1
vigor,0
vigorous,0
vigorously,3
vii,0
viii,0
viking,13
vikings,4
villa,1
village,275
villagers,12
villages,14
villain,0
vince,2
vincent,6
vine,11
vinegar,2
vines,21
vineyards,0
vinland,1
vinnie,2
vinyl,0
violate,0
violated,0
violates,0
violating,0
violation,0
violations,0
violence,2
violent,6
violently,3
violet,35
violets,3
violin,13
violins,2
virgil,20
virgin,0
virginia,42
virtual,0
virtually,0
virtue,0
virtues,0
virtuous,0
virus,0
viruses,0
visibility,0
visible,5
visibly,0
vision,7
visions,4
visit,298
visited,38
visiting,38
visitor,12
visitors,27
visits,12
visual,0
visualize,0
visually,0
vital,0
vitality,0
vitally,0
vitamin,5
vitamins,5
vivid,0
vividly,0
vladimir,0
vocabularies,0
vocabulary,1
vocal,3
vocation,0
vocational,0
voice,959
voiced,0
voices,99
void,0
volatile,0
volcanic,0
volcano,23
volcanoes,5
volleyball,4
volta,0
voltage,0
volts,0
volume,2
volumes,0
voluntarily,0
voluntary,0
volunteer,4
volunteered,4
volunteers,7
vomit,0
vomiting,0
vote,26
voted,1
voter,0
voters,0
votes,2
voting,1
vow,3
vowed,2
vowel,13
voyage,10
voyager,0
voyages,0
vulgar,0
vulnerable,1
vulture,1
vultures,1
w,4
wad,3
waddled,6
wade,8
waded,12
wading,4
wag,7
wage,5
waged,0
wages,0
wagged,31
wagging,15
wagner,4
wagon,242
wagons,31
wail,5
wailed,16
wailing,3
waist,34
waistcoat,0
wait,948
waited,438
waiter,13
waiting,450
waitress,7
waits,21
wake,168
waked,4
wakened,8
wakes,20
waking,15
walden,0
waldo,21
wales,0
walk,1117
walked,1590
walker,6
walkie-talkie,12
walking,445
walks,73
wall,439
wallace,5
walled,1
wallet,23
wallpaper,6
walls,178
wally,31
walnut,3
walrus,15
walruses,4
walt,24
walter,80
wampum,0
wand,9
wanda,27
wander,12
wandered,36
wanderers,1
wandering,7
wanderings,0
wang,2
want,4267
wanted,2111
wanting,44
wants,604
war,189
ward,8
warden,13
wardrobe,5
wards,0
ware,1
warehouse,6
warehouses,0
wares,0
warfare,1
warily,1
warlike,0
warm,760
warm-blooded,0
warm-up,1
warmed,24
warmer,26
warmest,3
warming,10
warmly,3
warms,4
warmth,31
warn,20
warn't,0
warned,33
warning,33
warnings,4
warns,0
warp,3
warrant,2
warranties,0
warranty,0
warren,19
warring,0
warrior,6
warriors,9
wars,12
warsaw,0
warship,0
warships,1
wart,1
wartime,0
wary,1
was,31825
wash,174
washed,107
washer,0
washers,0
washes,17
washing,53
washington,96
washington's,8
wasn't,1053
wasp,3
wasps,2
waste,56
wastebasket,3
wasted,13
wasteful,0
wasteland,0
wastes,9
wasting,13
watch,836
watchdog,2
watched,620
watcher,3
watchers,0
watches,36
watchful,0
watching,386
watchman,13
water,3435
water's,12
watered,25
waterfall,4
waterfalls,2
waterfowl,0
waterfront,0
watergate,0
watering,18
watermelon,9
waterproof,3
waters,49
waterway,6
waterways,0
watery,4
watson,29
watt,0
watts,0
wave,78
waved,174
wavelength,0
wavelengths,0
wavered,1
wavering,1
waves,182
waving,49
wavy,1
wax,33
waxed,2
waxy,0
way,4127
wayne,17
ways,499
we,11367
we'd,115
we'll,659
we're,481
we've,191
weak,97
weaken,0
weakened,1
weakening,0
weaker,6
weakest,0
weakly,13
weakness,2
weaknesses,0
wealth,7
wealthiest,0
wealthy,3
weapon,8
weapons,7
wear,295
wearily,6
weariness,1
wearing,171
wears,47
weary,8
weasel,3
weather,296
weathered,1
weathering,0
weave,25
weaver,7
weavers,6
weaving,22
web,64
webbed,1
weber,0
webs,8
webster,0
wedding,36
weddings,0
wedge,1
wedge-shaped,0
wedged,1
wedges,0
wednesday,33
wee,3
weed,36
weeding,2
weeds,82
week,451
week's,4
weekend,30
weekends,8
weekly,3
weeks,328
weep,4
weeping,8
weigh,33
weighed,23
weighing,1
weighs,21
weight,92
weighted,0
weightless,0
weights,3
weird,21
weiss,5
welcome,52
welcomed,6
welcoming,1
welded,0
welding,0
welfare,1
well,3136
well-being,0
well-defined,0
well-developed,0
well-dressed,3
well-known,6
well-organized,0
well-to-do,1
well-trained,0
wellington,37
wells,29
welsh,2
wendell,30
wendy,11
went,5767
wept,13
were,8631
weren't,131
werner,5
wesley,3
west,274
western,21
westminster,0
weston,2
westward,1
wet,451
wetness,0
wetting,0
whale,122
whale's,3
whalebone,0
whalers,0
whales,87
whaling,4
wharf,7
wharves,1
what,12692
what'll,14
what's,728
whatever,115
whatsoever,0
wheat,149
wheatley,6
wheel,184
wheelbarrow,5
wheelchair,20
wheeled,20
wheeler,2
wheeling,3
wheels,327
when,9441
whence,0
whenever,85
where,3962
where's,86
whereabouts,2
whereas,0
whereby,0
wherein,0
whereupon,0
wherever,45
whether,120
whew,10
which,1325
whichever,1
whig,0
while,1373
whilst,0
whim,1
whimpered,4
whimpering,2
whine,4
whined,4
whining,3
whip,40
whipped,27
whipping,7
whips,3
whirl,12
whirled,23
whirling,5
whirlpool,0
whirlwind,15
whirring,1
whisked,2
whiskers,32
whiskey,0
whisky,2
whisper,50
whispered,243
whispering,16
whispers,12
whistle,80
